,Time,ClKr400Min,ClKr400Mean,ClKr400Max,ClKr550Min,ClKr550Mean,ClKr550Max,ClLkh250Min,ClLkh250Mean,ClLkh250Max,ClLkh500Min,ClLkh500Mean,ClLkh500Max,ClLkh700Min,ClLkh700Mean,ClLkh700Max,HDrdMin,HDrdMean,HDrdMax,HHvhMin,HHvhMean,HHvhMax,HKrMin,HKrMean,HKrMax,HVlaMin,HVlaMean,HVlaMax,QHagMin,QHagMean,QHagMax,QLobMin,QLobMean,QLobMax,QTielMin,QTielMean,QTielMax,WindEW,WindNS
415,2012-02-20,107.0,139.27083333333334,178.0,107.0,139.27083333333334,178.0,129.0,311.2083333333333,896.0,149.0,385.2013888888889,1049.0,157.0,473.5763888888889,1219.0,5.0,41.270270270270274,98.0,-112.0,-28.546666666666667,95.0,-56.0,6.263513513513513,107.0,-89.0,-7.421768707482993,109.0,93.0,116.28,164.0,1808.0,1836.12,1858.0,1358.0,1368.96,1385.0,33.34360178203187,34.52831041625526
416,2012-02-21,106.0,131.07638888888889,167.0,106.0,131.07638888888889,167.0,121.0,249.125,397.0,121.0,280.40972222222223,421.0,124.0,316.4513888888889,747.0,3.0,43.10884353741496,95.0,-64.0,4.476510067114094,129.0,-50.0,24.23972602739726,129.0,-61.0,18.973154362416107,140.0,68.0,128.52,185.0,1829.0,1866.72,1902.0,1377.0,1385.84,1401.0,52.85706657520948,44.35234506837121
417,2012-02-22,108.0,134.40972222222223,181.0,108.0,134.40972222222223,181.0,113.0,175.46527777777777,394.0,117.0,187.52083333333334,403.0,120.0,204.74305555555554,593.0,-1.0,37.006802721088434,89.0,-107.0,-11.131578947368421,117.0,-56.0,11.651006711409396,117.0,-84.0,3.36,127.0,97.0,185.0,243.0,1893.0,1924.64,1954.0,1397.0,1408.36,1424.0,56.42107649318363,64.9050238991584
418,2012-02-23,106.0,125.47916666666667,148.0,106.0,125.47916666666667,148.0,121.0,187.67361111111111,371.0,118.0,196.84722222222223,512.0,118.0,206.97916666666666,696.0,16.0,50.87074829931973,103.0,-60.0,14.14569536423841,139.0,-27.0,33.03378378378378,137.0,-42.0,26.70394736842105,148.0,166.0,204.6,241.0,1923.0,1940.44,1962.0,1420.0,1431.52,1448.0,50.32801279295883,26.75987907879578
419,2012-02-24,105.0,121.93055555555556,147.0,105.0,121.93055555555556,147.0,120.0,182.86111111111111,407.0,118.0,196.11111111111111,504.0,119.0,212.65972222222223,593.0,24.0,55.763513513513516,106.0,-61.0,17.098684210526315,143.0,-20.0,37.21854304635762,142.0,-42.0,32.47651006711409,153.0,129.0,179.92,232.0,1857.0,1893.08,1929.0,1412.0,1423.84,1436.0,45.43200887377258,18.35572307737969
420,2012-02-25,107.0,121.81944444444444,149.0,107.0,121.81944444444444,149.0,119.0,231.95833333333334,433.0,118.0,253.65972222222223,677.0,119.0,297.7291666666667,875.0,21.0,57.72789115646258,111.0,-78.0,9.92,144.0,-31.0,33.593333333333334,143.0,-59.0,26.70469798657718,152.0,13.0,135.2,202.0,1758.0,1811.2,1881.0,1381.0,1398.76,1416.0,31.949549106720884,-11.628684873072743
421,2012-02-26,112.0,125.40972222222223,147.0,112.0,125.40972222222223,147.0,123.0,201.50694444444446,387.0,120.0,218.45833333333334,440.0,120.0,233.8125,539.0,11.0,44.5945945945946,98.0,-84.0,-5.211920529801325,122.0,-41.0,20.65986394557823,125.0,-64.0,12.608108108108109,132.0,32.0,100.68,164.0,1724.0,1747.44,1775.0,1339.0,1357.48,1381.0,20.572015216850694,-12.360913797841306
422,2012-02-27,114.0,128.06944444444446,146.0,114.0,128.06944444444446,146.0,122.0,146.79861111111111,190.0,121.0,146.22222222222223,186.0,121.0,147.42361111111111,187.0,-1.0,33.224489795918366,82.0,-87.0,-10.503355704697986,108.0,-47.0,10.547297297297296,111.0,-64.0,5.884353741496598,120.0,3.0,32.32,114.0,1743.0,1758.72,1778.0,1331.0,1338.44,1354.0,32.698372321005344,29.441746679789762
423,2012-02-28,112.0,126.72222222222223,144.0,112.0,126.72222222222223,144.0,125.0,191.77777777777777,474.0,121.0,206.94444444444446,635.0,121.0,243.96527777777777,804.0,11.0,41.11486486486486,85.0,-63.0,6.101351351351352,112.0,-30.0,23.824324324324323,116.0,-46.0,18.81756756756757,122.0,6.0,69.4,123.0,1749.0,1767.56,1798.0,1327.0,1335.0,1343.0,28.286520923169707,16.99625647203179
424,2012-02-29,113.0,128.38194444444446,149.0,113.0,128.38194444444446,149.0,129.0,277.4583333333333,757.0,127.0,316.8888888888889,908.0,127.0,363.18055555555554,972.0,5.0,35.70945945945946,80.0,-79.0,-5.666666666666667,94.0,-44.0,14.256756756756756,106.0,-64.0,6.675675675675675,107.0,60.0,87.28,126.0,1775.0,1809.16,1845.0,1339.0,1346.36,1358.0,25.36397150704248,14.059478987143772
425,2012-03-01,112.0,125.31944444444444,144.0,112.0,125.31944444444444,144.0,130.0,272.38194444444446,715.0,134.0,305.99305555555554,762.0,134.0,336.7638888888889,798.0,6.0,32.74324324324324,74.0,-77.0,-5.918918918918919,89.0,-41.0,13.45578231292517,99.0,-58.0,6.312925170068027,101.0,82.0,123.48,186.0,1840.0,1861.72,1898.0,1358.0,1371.16,1381.0,1.9534089267429398,5.673111453595901
426,2012-03-02,111.0,126.70833333333333,149.0,111.0,126.70833333333333,149.0,126.0,224.40277777777777,555.0,122.0,246.5625,560.0,126.0,275.5763888888889,594.0,-6.0,21.653061224489797,60.0,-90.0,-24.2027027027027,60.0,-59.0,-1.4489795918367347,77.0,-76.0,-9.364864864864865,75.0,86.0,141.4,215.0,1849.0,1862.4,1880.0,1377.0,1385.52,1393.0,-22.5526228988618,-8.208483439816055
427,2012-03-03,110.0,124.13194444444444,145.0,110.0,124.13194444444444,145.0,129.0,199.41666666666666,434.0,125.0,234.40972222222223,624.0,128.0,260.8125,658.0,-13.0,12.404109589041095,48.0,-86.0,-24.238095238095237,56.0,-60.0,-7.448979591836735,68.0,-73.0,-11.414965986394558,69.0,97.0,129.24,161.0,1809.0,1836.8,1854.0,1370.0,1379.68,1389.0,5.915078856672883,30.430442686877583
428,2012-03-04,110.0,119.0,136.0,110.0,119.0,136.0,134.0,357.7361111111111,1228.0,134.0,414.94444444444446,1320.0,138.0,639.5555555555555,2494.0,-9.0,27.64189189189189,69.0,-74.0,-0.32653061224489793,97.0,-48.0,13.653061224489797,99.0,-59.0,10.246575342465754,105.0,4.0,90.48,136.0,1776.0,1798.68,1818.0,1350.0,1362.16,1374.0,-12.894127240146025,30.376660163930538
429,2012-03-05,105.0,118.72916666666667,135.0,105.0,118.72916666666667,135.0,311.0,882.6388888888889,2149.0,385.0,1126.361111111111,3115.0,578.0,2310.9236111111113,5117.0,18.0,47.97945205479452,88.0,-51.0,14.702702702702704,116.0,-22.0,32.23287671232877,119.0,-35.0,28.74829931972789,124.0,30.0,78.24,147.0,1788.0,1808.12,1832.0,1350.0,1358.0,1366.0,-43.74859974957706,14.214781741247593
430,2012-03-06,105.0,122.11111111111111,143.0,105.0,122.11111111111111,143.0,286.0,1053.5,2807.0,313.0,1252.7777777777778,3427.0,382.0,1842.1875,4379.0,3.0,36.465753424657535,84.0,-87.0,-15.825503355704697,96.0,-49.0,11.408163265306122,108.0,-69.0,2.027027027027027,112.0,37.0,100.28,172.0,1809.0,1839.68,1860.0,1358.0,1363.84,1374.0,-7.184510449591893,15.407232379623046
431,2012-03-07,107.0,121.81944444444444,150.0,107.0,121.81944444444444,150.0,198.0,650.2708333333334,1921.0,210.0,757.4861111111111,1975.0,228.0,910.0902777777778,2089.0,-21.0,26.47972972972973,71.0,-122.0,-12.026666666666667,86.0,-78.0,6.322147651006712,96.0,-98.0,1.185430463576159,102.0,103.0,124.36,161.0,1835.0,1860.08,1886.0,1374.0,1381.64,1393.0,24.60448775271285,36.47765319242184
432,2012-03-08,109.0,117.29166666666667,132.0,109.0,117.29166666666667,132.0,352.0,979.4513888888889,2219.0,376.0,1082.013888888889,2429.0,399.0,1316.6527777777778,2633.0,30.0,66.87755102040816,116.0,-59.0,26.286666666666665,164.0,-16.0,50.722972972972975,153.0,-38.0,42.70469798657718,166.0,114.0,152.48,190.0,1850.0,1886.16,1920.0,1385.0,1395.16,1405.0,35.23298647353792,-14.235050549804665
433,2012-03-09,106.0,121.49305555555556,144.0,106.0,121.49305555555556,144.0,183.0,509.6111111111111,1750.0,178.0,594.0208333333334,1848.0,182.0,682.9166666666666,1902.0,4.0,43.04081632653061,97.0,-115.0,-12.14765100671141,128.0,-56.0,13.3,125.0,-88.0,4.831081081081081,135.0,127.0,167.44,221.0,1871.0,1904.16,1933.0,1405.0,1411.04,1420.0,34.64823227814084,34.648232278140824
434,2012-03-10,102.0,116.14583333333333,139.0,102.0,116.14583333333333,139.0,129.0,371.7083333333333,868.0,125.0,411.4513888888889,920.0,129.0,457.97222222222223,957.0,14.0,49.897260273972606,103.0,-88.0,8.205298013245033,141.0,-38.0,29.013422818791945,135.0,-66.0,21.94701986754967,148.0,116.0,162.8,226.0,1857.0,1878.84,1919.0,1401.0,1408.0,1416.0,28.642961877258994,4.536599486166692
435,2012-03-11,103.0,116.76388888888889,141.0,103.0,116.76388888888889,141.0,120.0,266.5208333333333,537.0,117.0,288.6458333333333,624.0,120.0,321.52777777777777,775.0,8.0,45.095238095238095,101.0,-101.0,-5.013245033112582,128.0,-49.0,20.039735099337747,127.0,-79.0,11.821192052980132,136.0,86.0,138.6,190.0,1804.0,1831.36,1868.0,1381.0,1391.96,1416.0,18.450752494799328,-11.982058770330601
436,2012-03-12,102.0,115.4375,138.0,102.0,115.4375,138.0,119.0,195.05555555555554,341.0,112.0,199.81944444444446,346.0,115.0,211.75,364.0,5.0,39.41216216216216,93.0,-93.0,-5.635761589403973,121.0,-46.0,16.71812080536913,122.0,-72.0,9.708609271523178,130.0,64.0,99.12,136.0,1771.0,1800.52,1833.0,1358.0,1369.48,1381.0,9.992349288972042,-13.753288904374106
437,2012-03-13,101.0,114.94444444444444,136.0,101.0,114.94444444444444,136.0,115.0,171.45138888888889,293.0,112.0,175.29166666666666,300.0,117.0,187.65972222222223,350.0,-5.0,30.959183673469386,85.0,-105.0,-17.39072847682119,109.0,-58.0,5.190789473684211,113.0,-84.0,0.13513513513513514,120.0,38.0,75.28,96.0,1750.0,1768.08,1789.0,1343.0,1355.88,1370.0,-6.101049646137003,-13.703181864639014
438,2012-03-14,101.0,112.04166666666667,128.0,101.0,112.04166666666667,128.0,114.0,153.45138888888889,274.0,107.0,151.91666666666666,302.0,110.0,160.75694444444446,355.0,-9.0,23.17687074829932,74.0,-95.0,-18.838926174496645,95.0,-58.0,0.815068493150685,101.0,-78.0,-4.581081081081081,109.0,-1.0,35.48,85.0,1712.0,1734.84,1773.0,1324.0,1333.76,1347.0,-11.59110991546882,-3.1058285412302427
439,2012-03-15,103.0,109.3125,121.0,103.0,109.3125,121.0,118.0,195.86805555555554,534.0,111.0,209.19444444444446,712.0,115.0,234.5625,756.0,-9.0,22.383561643835616,67.0,-89.0,-11.938775510204081,95.0,-54.0,2.287671232876712,98.0,-70.0,-0.726027397260274,107.0,-7.0,15.6,67.0,1673.0,1707.0,1729.0,1308.0,1316.8,1327.0,-8.030070108914645,11.468128620045885
440,2012-03-16,103.0,106.5625,113.0,103.0,106.5625,113.0,120.0,304.9236111111111,976.0,120.0,351.0625,1031.0,127.0,432.8263888888889,1304.0,3.0,28.89189189189189,77.0,-71.0,-6.324324324324325,105.0,-40.0,10.212328767123287,109.0,-55.0,6.033783783783784,115.0,3.0,15.304347826086957,29.0,1615.0,1643.52,1673.0,1282.0,1295.28,1316.0,30.34814938179713,22.868970879777837
441,2012-03-17,103.0,107.1875,113.0,103.0,107.1875,113.0,144.0,418.3541666666667,859.0,137.0,511.25694444444446,1210.0,158.0,721.6805555555555,2020.0,0.0,31.013698630136986,81.0,-73.0,-0.46938775510204084,114.0,-45.0,12.2,116.0,-57.0,10.17123287671233,124.0,-2.0,10.24,34.0,1590.0,1611.96,1632.0,1256.0,1266.96,1286.0,16.019976268060226,37.74069899155005
442,2012-03-18,105.0,107.89583333333333,112.0,105.0,107.89583333333333,112.0,161.0,638.3333333333334,1365.0,153.0,754.9722222222222,2120.0,176.0,1160.6180555555557,3513.0,9.0,37.74829931972789,85.0,-60.0,3.0,112.0,-31.0,20.356164383561644,118.0,-43.0,15.197278911564625,124.0,0.0,9.84,23.0,1572.0,1591.68,1613.0,1241.0,1248.36,1263.0,32.95477464690094,1.7270865560171376
443,2012-03-19,107.0,109.80555555555556,113.0,107.0,109.80555555555556,113.0,205.0,798.5833333333334,1597.0,201.0,936.1597222222222,2052.0,264.0,1272.2083333333333,3117.0,1.0,33.59183673469388,78.0,-84.0,-11.81081081081081,108.0,-50.0,11.966216216216216,112.0,-68.0,5.01360544217687,119.0,-3.0,10.04,25.0,1547.0,1566.25,1588.0,1222.0,1231.12,1244.0,26.89725684847713,2.3532050541867644
444,2012-03-20,109.0,110.52777777777777,113.0,109.0,110.52777777777777,113.0,176.0,708.8333333333334,1727.0,176.0,803.3125,1839.0,245.0,949.7777777777778,1886.0,-8.0,25.614864864864863,75.0,-87.0,-8.503355704697986,113.0,-54.0,7.496598639455782,114.0,-70.0,4.9391891891891895,125.0,-2.0,13.08695652173913,35.0,1547.0,1565.08,1581.0,1215.0,1222.64,1230.0,27.113210921321272,15.029098227636446
445,2012-03-21,108.0,110.75694444444444,114.0,108.0,110.75694444444444,114.0,201.0,754.4513888888889,1555.0,225.0,851.4305555555555,1801.0,276.0,977.2569444444445,1876.0,-5.0,27.39864864864865,75.0,-85.0,-7.402684563758389,111.0,-52.0,9.979452054794521,111.0,-70.0,6.966216216216216,122.0,-2.0,8.64,28.0,1565.0,1576.68,1593.0,1215.0,1221.5416666666667,1226.0,-3.280295144952537,-3.7735479011138597
446,2012-03-22,108.0,112.13194444444444,117.0,108.0,112.13194444444444,117.0,191.0,740.6666666666666,1656.0,199.0,837.8263888888889,1712.0,214.0,961.2291666666666,1827.0,-10.0,22.675675675675677,71.0,-103.0,-13.429530201342281,109.0,-64.0,3.7823129251700682,107.0,-86.0,0.04081632653061224,118.0,-7.0,12.12,35.0,1560.0,1590.0,1618.0,1218.0,1227.52,1237.0,-31.297165017382977,-13.284858368635296
447,2012-03-23,109.0,112.0,115.0,109.0,112.0,115.0,213.0,751.2777777777778,1597.0,217.0,830.1527777777778,1693.0,245.0,941.2916666666666,1893.0,-13.0,21.97972972972973,72.0,-100.0,-12.786666666666667,110.0,-62.0,2.697986577181208,109.0,-83.0,0.48322147651006714,120.0,-14.0,6.916666666666667,25.0,1584.0,1598.04,1618.0,1226.0,1233.88,1244.0,-16.9893568818739,-12.343490298141932
448,2012-03-24,110.0,112.23611111111111,115.0,110.0,112.23611111111111,115.0,221.0,744.5972222222222,1557.0,233.0,823.6875,1646.0,245.0,939.7152777777778,1777.0,-13.0,22.27027027027027,72.0,-94.0,-12.18421052631579,107.0,-57.0,3.6821192052980134,107.0,-77.0,1.0466666666666666,118.0,-3.0,16.652173913043477,41.0,1584.0,1603.68,1619.0,1233.0,1239.44,1244.0,-16.367960641499963,-17.552488838860093
449,2012-03-25,111.0,112.63888888888889,117.0,111.0,112.63888888888889,117.0,222.0,744.3402777777778,1588.0,229.0,828.0972222222222,1673.0,258.0,945.2222222222222,1713.0,-10.0,22.493243243243242,73.0,-91.0,-13.741721854304636,105.0,-57.0,4.54421768707483,107.0,-76.0,0.0738255033557047,117.0,2.0,11.666666666666666,28.0,1573.0,1597.44,1624.0,1233.0,1239.76,1252.0,-22.081310009842323,-24.52377924075401
450,2012-03-26,111.0,113.06944444444444,115.0,111.0,113.06944444444444,115.0,194.0,685.625,1456.0,200.0,757.6944444444445,1518.0,235.0,841.5208333333334,1584.0,-12.0,19.925675675675677,69.0,-93.0,-17.29530201342282,99.0,-58.0,0.6232876712328768,101.0,-76.0,-2.496598639455782,110.0,-3.0,13.625,41.0,1559.0,1571.12,1589.0,1218.0,1228.72,1241.0,-17.35526546153657,-20.6831999642124
451,2012-03-27,106.0,111.76388888888889,114.0,106.0,111.76388888888889,114.0,175.0,626.5902777777778,1332.0,174.0,691.625,1414.0,207.0,763.9097222222222,1632.0,-13.0,16.972972972972972,65.0,-88.0,-19.39072847682119,93.0,-55.0,-1.0,95.0,-72.0,-4.668918918918919,105.0,-5.0,11.782608695652174,30.0,1529.0,1549.84,1570.0,1211.0,1215.44,1222.0,1.3944918839625318,-15.939115169467929
452,2012-03-28,105.0,109.25694444444444,113.0,105.0,109.25694444444444,113.0,168.0,638.8333333333334,1394.0,175.0,702.6597222222222,1510.0,200.0,799.8541666666666,1575.0,-14.0,18.767123287671232,63.0,-85.0,-11.651006711409396,91.0,-55.0,3.673469387755102,97.0,-69.0,1.4421768707482994,105.0,-7.0,9.125,28.0,1504.0,1522.08,1551.0,1189.0,1203.12,1211.0,12.778168160756687,-9.62904037043277
453,2012-03-29,105.0,107.23611111111111,112.0,105.0,107.23611111111111,112.0,236.0,809.1458333333334,1731.0,260.0,929.625,1915.0,322.0,1143.5277777777778,3062.0,-4.0,26.843537414965986,68.0,-72.0,-1.9726027397260273,92.0,-43.0,12.782312925170068,99.0,-56.0,10.673469387755102,104.0,4.0,11.44,23.0,1457.0,1489.88,1514.0,1174.0,1185.56,1204.0,22.671964750194284,-21.141949161937454
454,2012-03-30,105.0,106.88194444444444,109.0,105.0,106.88194444444444,109.0,272.0,1018.3333333333334,1934.0,354.0,1154.1180555555557,1969.0,433.0,1509.4027777777778,3062.0,3.0,33.067567567567565,79.0,-72.0,1.364864864864865,107.0,-42.0,16.317241379310346,111.0,-56.0,14.183673469387756,119.0,4.0,11.4,18.0,1432.0,1450.92,1473.0,1152.0,1164.44,1178.0,27.060776815143004,-33.41727634264976
455,2012-03-31,107.0,107.5625,111.0,107.0,107.5625,111.0,274.0,1018.3958333333334,1706.0,302.0,1168.5416666666667,2205.0,692.0,1772.1666666666667,3346.0,2.0,36.3469387755102,79.0,-75.0,9.243243243243244,107.0,-44.0,22.804054054054053,111.0,-57.0,20.64189189189189,118.0,3.0,9.96,17.0,1399.0,1427.3333333333333,1453.0,1138.0,1145.76,1156.0,14.650566950572049,-42.54833590196926
456,2012-04-01,106.0,107.875,111.0,106.0,107.875,111.0,233.0,872.625,1728.0,328.0,1048.8055555555557,2171.0,822.0,1615.0625,3089.0,-2.0,21.179310344827588,54.0,-83.0,-13.77027027027027,68.0,-53.0,1.8445945945945945,77.0,-68.0,-1.9324324324324325,79.0,2.0,10.04,23.0,1391.0,1405.84,1429.0,1120.0,1128.88,1142.0,24.031542398457972,-6.890933895424981
457,2012-04-02,106.0,108.49305555555556,110.0,106.0,108.49305555555556,110.0,386.0,1015.7777777777778,2377.0,477.0,1210.625,2589.0,1079.0,1992.263888888889,3565.0,0.0,24.56081081081081,60.0,-61.0,-6.47972972972973,78.0,-37.0,8.462068965517242,86.0,-45.0,4.164383561643835,90.0,-8.0,5.083333333333333,20.0,1392.0,1409.6,1430.0,1120.0,1122.96,1127.0,13.155696691002717,4.788282006559362
458,2012-04-03,109.0,109.9375,118.0,109.0,109.9375,118.0,347.0,1230.951388888889,2374.0,422.0,1430.423611111111,2525.0,884.0,2219.7291666666665,4391.0,-5.0,25.986301369863014,69.0,-66.0,-6.346938775510204,98.0,-42.0,10.128378378378379,102.0,-51.0,6.425675675675675,109.0,-13.0,4.826086956521739,20.0,1386.0,1411.96,1436.0,1120.0,1124.0,1131.0,5.985384301558945,0.41853884246475165
459,2012-04-04,112.0,112.81944444444444,116.0,112.0,112.81944444444444,116.0,555.0,1584.8125,2785.0,632.0,1789.388888888889,3008.0,1397.0,2470.0555555555557,4686.0,-4.0,30.62162162162162,76.0,-71.0,-3.0340136054421767,114.0,-44.0,15.304054054054054,114.0,-53.0,10.945578231292517,124.0,-1.0,6.84,13.0,1385.0,1399.76,1413.0,1113.0,1119.88,1131.0,-22.641287406683166,-19.681770869715212
460,2012-04-05,110.0,113.86111111111111,129.0,110.0,113.86111111111111,129.0,388.0,1445.9166666666667,2979.0,477.0,1628.2152777777778,3097.0,891.0,1957.576388888889,3666.0,-15.0,17.623287671232877,66.0,-100.0,-21.467105263157894,99.0,-66.0,-2.3333333333333335,99.0,-84.0,-5.871621621621622,109.0,-5.0,4.16,10.0,1380.0,1398.2,1429.0,1109.0,1116.36,1127.0,-33.23401871576774,-33.234018715767725
461,2012-04-06,109.0,111.09027777777777,114.0,109.0,111.09027777777777,114.0,356.0,1222.1458333333333,2346.0,446.0,1362.611111111111,2415.0,545.0,1558.138888888889,2714.0,-15.0,19.82191780821918,73.0,-96.0,-7.532894736842105,122.0,-63.0,6.684563758389261,117.0,-81.0,4.706666666666667,129.0,-6.0,8.0,31.0,1375.0,1387.56,1406.0,1102.0,1108.08,1120.0,19.184454610494615,-8.54146950459181
462,2012-04-07,110.0,115.52083333333333,126.0,110.0,115.52083333333333,126.0,631.0,1542.625,2523.0,700.0,1688.0555555555557,2735.0,762.0,1906.201388888889,3812.0,2.0,35.46938775510204,88.0,-65.0,11.52317880794702,145.0,-35.0,23.5364238410596,133.0,-48.0,22.14569536423841,148.0,-1.0,5.56,15.0,1380.0,1393.04,1417.0,1102.0,1109.08,1116.0,3.6584962143678745,-34.80826633788956
463,2012-04-08,112.0,116.28472222222223,129.0,112.0,116.28472222222223,129.0,328.0,1366.8333333333333,2864.0,454.0,1524.5555555555557,2986.0,550.0,1860.3333333333333,3963.0,-7.0,31.102040816326532,87.0,-97.0,-4.826666666666667,133.0,-54.0,11.78523489932886,125.0,-76.0,6.42,135.0,-6.0,3.3333333333333335,9.0,1397.0,1438.72,1482.0,1113.0,1120.375,1142.0,15.455992436880404,34.71472739041884
464,2012-04-09,110.0,113.75,116.0,110.0,113.75,116.0,426.0,1105.3541666666667,1904.0,480.0,1245.6597222222222,1944.0,511.0,1412.0833333333333,2203.0,-2.0,39.554054054054056,94.0,-70.0,16.388157894736842,152.0,-43.0,28.21476510067114,139.0,-52.0,26.19333333333333,153.0,2.0,7.32,12.0,1477.0,1527.76,1569.0,1138.0,1157.52,1185.0,42.423982239311606,50.55893324585254
465,2012-04-10,113.0,113.84027777777777,117.0,113.0,113.84027777777777,117.0,332.0,1059.3541666666667,2026.0,386.0,1204.4027777777778,2357.0,442.0,1391.7569444444443,2631.0,10.0,48.755102040816325,102.0,-67.0,19.06578947368421,156.0,-37.0,32.723684210526315,145.0,-49.0,29.695364238410598,157.0,-1.0,5.88,12.0,1575.0,1609.56,1637.0,1189.0,1211.84,1237.0,31.15261837150108,42.87790070187221
466,2012-04-11,109.0,113.23611111111111,116.0,109.0,113.23611111111111,116.0,375.0,1069.5694444444443,2025.0,430.0,1195.5694444444443,2082.0,494.0,1381.0208333333333,2509.0,22.0,56.93835616438356,107.0,-60.0,25.825503355704697,161.0,-19.0,41.553333333333335,152.0,-37.0,38.28,166.0,-3.0,9.0,28.0,1603.0,1618.96,1644.0,1241.0,1245.88,1252.0,19.396913325651617,26.69756081437326
467,2012-04-12,106.0,109.52777777777777,114.0,106.0,109.52777777777777,114.0,255.0,829.1527777777778,1738.0,280.0,915.6875,1850.0,327.0,1022.6111111111111,1908.0,21.0,53.25850340136054,103.0,-57.0,17.466216216216218,142.0,-23.0,32.2751677852349,140.0,-41.0,30.2027027027027,151.0,0.0,12.875,34.0,1591.0,1608.84,1620.0,1241.0,1247.36,1256.0,9.702957262759965,-2.4192189559966772
468,2012-04-13,106.0,108.11805555555556,110.0,106.0,108.11805555555556,110.0,190.0,647.0972222222222,1236.0,194.0,712.1458333333334,1427.0,201.0,783.4236111111111,1479.0,18.0,49.244897959183675,98.0,-64.0,15.58904109589041,135.0,-29.0,29.97972972972973,135.0,-47.0,27.040816326530614,146.0,3.0,11.727272727272727,33.0,1609.0,1633.6,1663.0,1241.0,1247.12,1256.0,9.271838545667872,-3.7460659341591223
469,2012-04-14,102.0,106.27083333333333,110.0,102.0,106.27083333333333,110.0,158.0,595.2916666666666,1198.0,161.0,661.4861111111111,1301.0,176.0,754.7916666666666,1369.0,15.0,47.10884353741496,91.0,-67.0,12.72972972972973,123.0,-34.0,28.226027397260275,127.0,-50.0,25.231292517006803,135.0,2.0,13.2,33.0,1623.0,1638.84,1651.0,1256.0,1261.76,1271.0,2.4403607969344305,-27.893451546568876
470,2012-04-15,102.0,105.50694444444444,110.0,102.0,105.50694444444444,110.0,160.0,534.7291666666666,1224.0,174.0,623.3680555555555,1272.0,185.0,787.0902777777778,2035.0,14.0,39.30612244897959,81.0,-75.0,-1.6554054054054055,101.0,-40.0,17.4,109.0,-57.0,12.344594594594595,114.0,3.0,8.52,17.0,1616.0,1646.76,1670.0,1252.0,1260.76,1267.0,-6.6803088460831646,-47.532867299595374
471,2012-04-16,103.0,104.96527777777777,112.0,103.0,104.96527777777777,112.0,165.0,570.2847222222222,1108.0,182.0,646.3819444444445,1138.0,200.0,770.8125,1729.0,5.0,33.27891156462585,77.0,-79.0,-9.040816326530612,102.0,-46.0,11.061224489795919,107.0,-61.0,5.040816326530612,114.0,4.0,14.25,51.0,1642.0,1659.04,1676.0,1259.0,1267.36,1278.0,9.64826625585031,-31.558056946780173
472,2012-04-17,102.0,104.81944444444444,109.0,102.0,104.81944444444444,109.0,146.0,437.8958333333333,1224.0,145.0,504.125,1267.0,147.0,553.8611111111111,1280.0,-17.0,15.93918918918919,63.0,-104.0,-26.374149659863946,77.0,-68.0,-7.141891891891892,87.0,-88.0,-13.64864864864865,90.0,1.0,8.4,27.0,1642.0,1670.56,1689.0,1267.0,1277.32,1289.0,9.602943966244542,68.32849674316834
473,2012-04-18,103.0,105.24305555555556,109.0,103.0,105.24305555555556,109.0,161.0,528.2013888888889,977.0,164.0,602.3402777777778,1181.0,168.0,705.4722222222222,1557.0,-6.0,32.479729729729726,78.0,-67.0,8.878378378378379,124.0,-44.0,21.743243243243242,119.0,-52.0,20.857142857142858,133.0,-6.0,8.88,30.0,1647.0,1657.0,1676.0,1274.0,1278.52,1286.0,-18.192065483921958,63.44327193192904
474,2012-04-19,100.0,105.47916666666667,110.0,100.0,105.47916666666667,110.0,229.0,786.9513888888889,1929.0,245.0,920.4444444444445,2078.0,287.0,1158.111111111111,2352.0,1.0,38.29251700680272,84.0,-73.0,5.773333333333333,119.0,-43.0,21.435374149659864,120.0,-55.0,19.421768707482993,129.0,-6.0,4.64,19.0,1647.0,1667.52,1712.0,1271.0,1277.9166666666667,1286.0,-0.9773347604878553,55.99147092875791
475,2012-04-20,99.0,102.01388888888889,107.0,99.0,102.01388888888889,107.0,245.0,867.6527777777778,2015.0,283.0,1000.0069444444445,2074.0,313.0,1201.4722222222222,2262.0,4.0,40.2312925170068,88.0,-71.0,7.594594594594595,125.0,-40.0,23.220689655172414,126.0,-51.0,20.482993197278912,135.0,-1.0,19.48,82.0,1714.0,1783.16,1833.0,1282.0,1300.56,1331.0,7.293223462011074,41.361925626512736
476,2012-04-21,99.0,101.54861111111111,104.0,99.0,101.54861111111111,104.0,212.0,792.9097222222222,1807.0,243.0,886.5138888888889,1861.0,264.0,1037.6319444444443,2028.0,11.0,46.70945945945946,95.0,-59.0,14.738255033557047,132.0,-31.0,30.695945945945947,133.0,-41.0,27.53061224489796,142.0,61.0,97.4,126.0,1828.0,1850.84,1878.0,1335.0,1358.6,1377.0,24.072600926081932,31.945420401891713
477,2012-04-22,100.0,102.34027777777777,106.0,100.0,102.34027777777777,106.0,193.0,672.625,1628.0,189.0,772.0416666666666,1726.0,194.0,906.625,2142.0,19.0,52.67123287671233,100.0,-58.0,15.805369127516778,134.0,-22.0,35.317567567567565,135.0,-35.0,30.533783783783782,144.0,59.0,97.88,131.0,1796.0,1821.44,1849.0,1370.0,1376.04,1381.0,42.26373649247524,36.7393056234684
